date,bank,tipo,buy,sell
2025-10-29,Scotiabank,Dólar (US) Canales Digitales*,62.35,64.45
2025-10-29,Scotiabank,Dólar (US) Sucursales,62.3,64.5
2025-10-29,Banreservas,,62.4,64.4
2025-10-29,BHD,,62.449999999999996,64.5
2025-10-29,Banco Caribe,,63.3,64.3
2025-10-29,BDI,,63.5,64.5
2025-10-29,Vimenca,,63.3,64.5
2025-10-29,BLH,,,
2025-10-29,Banesco,,62.65,64.5
2025-10-29,Ademi,,63.4,64.45
2025-10-29,Quezada,,63.7,64.6
2025-10-29,Lafise,,62.5,64.5
2025-10-29,Promerica,,62.5,64.55
2025-10-29,Santa Cruz,,63.3,64.5
2025-10-30,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.5
2025-10-30,Scotiabank,Dólar (US) Sucursales,62.3,64.5
2025-10-30,Banreservas,,62.4,64.4
2025-10-30,BHD,,62.449999999999996,64.5
2025-10-30,Banco Caribe,,63.449999999999996,64.45
2025-10-30,BDI,,63.5,64.5
2025-10-30,Vimenca,,63.3,64.5
2025-10-30,BLH,,,
2025-10-30,Banesco,,62.65,64.5
2025-10-30,Ademi,,63.4,64.5
2025-10-30,Quezada,,63.8,64.6
2025-10-30,Lafise,,62.5,64.5
2025-10-30,Promerica,,62.5,64.5
2025-10-30,Santa Cruz,,63.3,64.5
2025-10-31,Scotiabank,Dólar (US) Canales Digitales*,62.45,64.55
2025-10-31,Scotiabank,Dólar (US) Sucursales,62.35,64.55
2025-10-31,Banreservas,,62.449999999999996,64.45
2025-10-31,BHD,,62.5,64.55
2025-10-31,Banco Caribe,,63.449999999999996,64.45
2025-10-31,BDI,,63.5,64.55
2025-10-31,Vimenca,,63.3,64.55
2025-10-31,BLH,,,
2025-10-31,Banesco,,62.65,64.55
2025-10-31,Ademi,,63.4,64.5
2025-10-31,Quezada,,63.8,64.7
2025-10-31,Lafise,,62.55,64.55
2025-10-31,Promerica,,62.55,64.55
2025-10-31,Santa Cruz,,63.349999999999994,64.55
2025-11-01,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-01,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-01,Banreservas,,62.449999999999996,64.45
2025-11-01,BHD,,62.55,64.6
2025-11-01,Banco Caribe,,63.449999999999996,64.45
2025-11-01,BDI,,63.5,64.55
2025-11-01,Vimenca,,63.3,64.6
2025-11-01,BLH,,,
2025-11-01,Banesco,,62.7,64.6
2025-11-01,Ademi,,63.5,64.55
2025-11-01,Quezada,,63.8,64.7
2025-11-01,Lafise,,0,0
2025-11-01,Promerica,,62.55,64.55
2025-11-01,Santa Cruz,,63.4,64.6
2025-11-02,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-02,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-02,Banreservas,,62.449999999999996,64.45
2025-11-02,BHD,,62.55,64.6
2025-11-02,Banco Caribe,,63.449999999999996,64.45
2025-11-02,BDI,,63.5,64.55
2025-11-02,Vimenca,,63.3,64.6
2025-11-02,BLH,,,
2025-11-02,Banesco,,62.7,64.6
2025-11-02,Ademi,,63.5,64.55
2025-11-02,Quezada,,63.8,64.7
2025-11-02,Lafise,,62.55,64.55
2025-11-02,Promerica,,62.55,64.55
2025-11-02,Santa Cruz,,63.4,64.6
2025-11-03,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-03,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-03,Banreservas,,62.449999999999996,64.45
2025-11-03,BHD,,62.55,64.6
2025-11-03,Banco Caribe,,63.449999999999996,64.45
2025-11-03,BDI,,63.5,64.55
2025-11-03,Vimenca,,63.4,64.6
2025-11-03,BLH,,,
2025-11-03,Ademi,,63.5,64.55
2025-11-03,Quezada,,63.849999999999994,64.7
2025-11-04,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-04,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-04,Banreservas,,62.5,64.5
2025-11-04,BHD,,62.55,64.6
2025-11-04,Banco Caribe,,63.449999999999996,64.45
2025-11-04,BDI,,63.5,64.6
2025-11-04,Vimenca,,63.4,64.6
2025-11-04,BLH,,,
2025-11-04,Banesco,,62.7,64.6
2025-11-04,Ademi,,63.6,64.6
2025-11-04,Quezada,,63.9,64.7
2025-11-04,Lafise,,62.6,64.6
2025-11-04,Promerica,,62.6,64.6
2025-11-04,Santa Cruz,,63.4,64.6
2025-11-05,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-05,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-05,Banreservas,,62.5,64.5
2025-11-05,BHD,,62.55,64.6
2025-11-05,Banco Caribe,,63.5,64.5
2025-11-05,BDI,,63.5,64.6
2025-11-05,Vimenca,,63.4,64.6
2025-11-05,BLH,,,
2025-11-05,Banesco,,62.7,64.6
2025-11-05,Ademi,,63.6,64.6
2025-11-05,Quezada,,64,64.7
2025-11-05,Lafise,,62.6,64.6
2025-11-05,Promerica,,62.6,64.6
2025-11-05,Santa Cruz,,63.4,64.6
2025-11-06,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-06,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-06,Banreservas,,62.5,64.5
2025-11-06,BHD,,62.55,64.6
2025-11-06,Banco Caribe,,63.5,64.5
2025-11-06,BDI,,63.5,64.6
2025-11-06,Vimenca,,63.4,64.6
2025-11-06,BLH,,,
2025-11-06,Banesco,,62.7,64.6
2025-11-06,Ademi,,63.6,64.6
2025-11-06,Quezada,,64,64.7
2025-11-07,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-07,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-07,Banreservas,,62.5,64.5
2025-11-07,BHD,,62.55,64.6
2025-11-07,Banco Caribe,,63.5,64.5
2025-11-07,BDI,,63.5,64.6
2025-11-07,Vimenca,,0,0
2025-11-07,BLH,,,
2025-11-07,Banesco,,62.7,64.6
2025-11-07,Ademi,,63.6,64.6
2025-11-07,Quezada,,64,64.7
2025-11-07,Lafise,,62.6,64.6
2025-11-07,Promerica,,62.6,64.6
2025-11-07,Santa Cruz,,63.4,64.6
2025-11-08,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-08,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-08,Banreservas,,62.5,64.5
2025-11-08,BHD,,62.55,64.6
2025-11-08,Banco Caribe,,63.5,64.5
2025-11-08,BDI,,63.5,64.6
2025-11-08,Vimenca,,0,0
2025-11-08,BLH,,,
2025-11-08,Banesco,,62.7,64.6
2025-11-08,Ademi,,63.6,64.6
2025-11-08,Quezada,,64,64.7
2025-11-08,Lafise,,62.6,64.6
2025-11-08,Promerica,,62.6,64.6
2025-11-08,Santa Cruz,,63.4,64.6
2025-11-09,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-09,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-09,Banreservas,,62.5,64.5
2025-11-09,BHD,,62.55,64.6
2025-11-09,Banco Caribe,,63.5,64.5
2025-11-09,BDI,,63.5,64.6
2025-11-09,Vimenca,,0,0
2025-11-09,BLH,,,
2025-11-09,Banesco,,62.7,64.6
2025-11-09,Ademi,,63.6,64.6
2025-11-09,Quezada,,64,64.7
2025-11-09,Lafise,,62.6,64.6
2025-11-09,Promerica,,62.6,64.6
2025-11-09,Santa Cruz,,63.4,64.6
2025-11-10,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-10,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-10,Banreservas,,62.5,64.5
2025-11-10,BHD,,62.55,64.6
2025-11-10,Banco Caribe,,63.5,64.5
2025-11-10,BDI,,63.5,64.6
2025-11-10,Vimenca,,0,0
2025-11-10,BLH,,,
2025-11-10,Banesco,,62.7,64.6
2025-11-10,Ademi,,63.6,64.6
2025-11-10,Quezada,,64,64.7
2025-11-10,Lafise,,62.6,64.6
2025-11-10,Promerica,,62.6,64.6
2025-11-10,Santa Cruz,,63.4,64.6
2025-11-11,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-11,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-11,Banreservas,,62.5,64.5
2025-11-11,BHD,,62.55,64.6
2025-11-11,Banco Caribe,,63.5,64.5
2025-11-11,BDI,,63.5,64.6
2025-11-11,Vimenca,,0,0
2025-11-11,BLH,,,
2025-11-11,Banesco,,62.7,64.6
2025-11-11,Ademi,,63.6,64.6
2025-11-11,Quezada,,64,64.7
2025-11-11,Lafise,,62.6,64.6
2025-11-11,Promerica,,62.6,64.6
2025-11-11,Santa Cruz,,63.4,64.6
2025-11-12,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-12,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-12,Banreservas,,62.5,64.5
2025-11-12,BLH,,,
2025-11-12,Ademi,,63.6,64.6
2025-11-12,Quezada,,63.75,64.7
2025-11-13,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-13,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-13,Banreservas,,62.5,64.5
2025-11-13,BHD,,62.55,64.6
2025-11-13,Banco Caribe,,63.5,64.5
2025-11-13,BDI,,63.5,64.6
2025-11-13,Vimenca,,0,0
2025-11-13,BLH,,,
2025-11-13,Banesco,,62.7,64.6
2025-11-13,Ademi,,63.6,64.6
2025-11-13,Quezada,,63.8,64.6
2025-11-13,Lafise,,62.6,64.6
2025-11-13,Promerica,,62.6,64.6
2025-11-13,Santa Cruz,,63.4,64.6
2025-11-14,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-14,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-14,Banreservas,,62.5,64.5
2025-11-14,BHD,,62.55,64.6
2025-11-14,Banco Caribe,,63.5,64.5
2025-11-14,BDI,,63.25,64.6
2025-11-14,Vimenca,,0,0
2025-11-14,BLH,,,
2025-11-14,Banesco,,62.7,64.6
2025-11-14,Ademi,,63.6,64.6
2025-11-14,Quezada,,63.5,64.5
2025-11-14,Lafise,,62.6,64.6
2025-11-14,Promerica,,62.6,64.6
2025-11-14,Santa Cruz,,63.4,64.6
2025-11-15,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-15,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-15,Banreservas,,62.5,64.5
2025-11-15,BHD,,62.4,64.6
2025-11-15,Banco Caribe,,63.5,64.5
2025-11-15,Vimenca,,63,64.4
2025-11-15,BLH,,,
2025-11-15,Banesco,,62.7,64.6
2025-11-15,Ademi,,63.6,64.6
2025-11-15,Quezada,,63.3,64.5
2025-11-15,Lafise,,0,0
2025-11-15,Promerica,,62.6,64.6
2025-11-15,Santa Cruz,,63.4,64.6
2025-11-16,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-16,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-16,BHD,,62.4,64.6
2025-11-16,Banco Caribe,,63.5,64.5
2025-11-16,BDI,,63.1,64.6
2025-11-16,Vimenca,,63,64.4
2025-11-16,BLH,,,
2025-11-16,Banesco,,62.7,64.6
2025-11-16,Ademi,,63.6,64.6
2025-11-16,Quezada,,63.2,64.5
2025-11-16,Lafise,,62.6,64.6
2025-11-16,Promerica,,62.6,64.6
2025-11-16,Santa Cruz,,63.4,64.6
2025-11-17,Scotiabank,Dólar (US) Canales Digitales*,62.5,64.6
2025-11-17,Scotiabank,Dólar (US) Sucursales,62.4,64.6
2025-11-17,Banreservas,,62.5,64.5
2025-11-17,BHD,,62.4,64.6
2025-11-17,Banco Caribe,,63,64.3
2025-11-17,BDI,,63.1,64.6
2025-11-17,Vimenca,,63,64.5
2025-11-17,BLH,,,
2025-11-17,Banesco,,62.7,64.6
2025-11-17,Ademi,,63.6,64.6
2025-11-17,Quezada,,63.2,64.3
2025-11-17,Lafise,,62.6,64.6
2025-11-17,Promerica,,62.6,64.6
2025-11-17,Santa Cruz,,63.4,64.6
2025-11-18,Scotiabank,Dólar (US) Canales Digitales*,62.15,64.25
2025-11-18,Scotiabank,Dólar (US) Sucursales,62.05,64.25
2025-11-18,Banreservas,,62.3,64.3
2025-11-18,BHD,,62.25,64.45
2025-11-18,Banco Caribe,,62.5,64.3
2025-11-18,BDI,,62.8,64.3
2025-11-18,Vimenca,,62.8,64.3
2025-11-18,BLH,,,
2025-11-18,Banesco,,62.3,64.45
2025-11-18,Ademi,,63,64.5
2025-11-18,Quezada,,62.75,63.949999999999996
2025-11-18,Lafise,,62.45,64.45
2025-11-18,Promerica,,62.25,64.45
2025-11-18,Santa Cruz,,62.8,64.45
2025-11-19,Scotiabank,Dólar (US) Canales Digitales*,62.15,64.25
2025-11-19,Scotiabank,Dólar (US) Sucursales,62.05,64.25
2025-11-19,Banreservas,,61.9,63.9
2025-11-19,BHD,,62.15,64.35
2025-11-19,Banco Caribe,,62,64
2025-11-19,BDI,,62.25,64
2025-11-19,Vimenca,,62.5,64.3
2025-11-19,BLH,,,
2025-11-19,Banesco,,62.3,64.45
2025-11-19,Ademi,,62.75,64.35
2025-11-19,Quezada,,62.5,63.949999999999996
2025-11-19,Lafise,,62,64
2025-11-19,Promerica,,62.25,64.45
2025-11-19,Santa Cruz,,62.5,64.45
2025-11-20,Scotiabank,Dólar (US) Canales Digitales*,62.15,64.25
2025-11-20,Scotiabank,Dólar (US) Sucursales,62.05,64.25
2025-11-20,Banreservas,,61.9,63.9
2025-11-20,BHD,,62.05,64.25
2025-11-20,Banco Caribe,,62,64
2025-11-20,BDI,,62,64
2025-11-20,Vimenca,,62,64.2
2025-11-20,BLH,,,
2025-11-20,Banesco,,62,64.25
2025-11-20,Ademi,,62.25,64.25
2025-11-20,Quezada,,62.5,63.5
2025-11-20,Lafise,,62,64
2025-11-20,Promerica,,62.15,64.35
2025-11-20,Santa Cruz,,62.2,64.2
2025-11-22,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-11-22,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-11-22,Banreservas,,61.8,63.8
2025-11-22,BHD,,61.8,64
2025-11-22,Banco Caribe,,62,64
2025-11-22,BDI,,61.75,63.849999999999994
2025-11-22,Vimenca,,62,64
2025-11-22,BLH,,,
2025-11-22,Banesco,,61.75,63.949999999999996
2025-11-22,Ademi,,62,64
2025-11-22,Quezada,,62.25,63.5
2025-11-22,Lafise,,0,0
2025-11-22,Promerica,,61.8,64
2025-11-22,Santa Cruz,,62.25,64
2025-11-23,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-11-23,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-11-23,Banreservas,,61.8,63.8
2025-11-23,BHD,,61.8,64
2025-11-23,Banco Caribe,,62,64
2025-11-23,BDI,,61.75,63.849999999999994
2025-11-23,Vimenca,,62,64
2025-11-23,BLH,,,
2025-11-23,Banesco,,61.75,63.949999999999996
2025-11-23,Ademi,,62,64
2025-11-23,Quezada,,62.25,63.5
2025-11-23,Lafise,,62,64
2025-11-23,Promerica,,61.8,64
2025-11-23,Santa Cruz,,62.25,64
2025-11-24,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-11-24,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-11-24,Banreservas,,61.8,63.8
2025-11-24,BHD,,61.8,64
2025-11-24,Banco Caribe,,62,64
2025-11-24,BDI,,61.75,63.849999999999994
2025-11-24,Vimenca,,62,64
2025-11-24,BLH,,,
2025-11-24,Banesco,,61.75,63.949999999999996
2025-11-24,Ademi,,62,64
2025-11-24,Quezada,,62.25,63.5
2025-11-24,Lafise,,61.8,64
2025-11-24,Promerica,,61.8,64
2025-11-24,Santa Cruz,,62.25,64
2025-11-25,Scotiabank,Dólar (US) Canales Digitales*,61.6,64
2025-11-25,Scotiabank,Dólar (US) Sucursales,61.6,64
2025-11-25,Banreservas,,61.5,63.5
2025-11-25,BHD,,61.8,64
2025-11-25,Banco Caribe,,62,63.8
2025-11-25,BDI,,62,64
2025-11-25,Vimenca,,62,64
2025-11-25,BLH,,,
2025-11-25,Banesco,,61.75,63.949999999999996
2025-11-25,Ademi,,62,64
2025-11-25,Quezada,,62.3,63.3
2025-11-25,Lafise,,61.8,64
2025-11-25,Promerica,,61.8,64
2025-11-25,Santa Cruz,,62.25,64
2025-11-26,Scotiabank,Dólar (US) Canales Digitales*,61.6,64
2025-11-26,Scotiabank,Dólar (US) Sucursales,61.6,64
2025-11-26,Banreservas,,61.5,63.5
2025-11-26,BHD,,61.8,64
2025-11-26,Banco Caribe,,62,63.8
2025-11-26,BDI,,62,64
2025-11-26,Vimenca,,62,64
2025-11-26,BLH,,,
2025-11-26,Banesco,,61.75,63.949999999999996
2025-11-26,Ademi,,62,64
2025-11-26,Quezada,,62.4,63.3
2025-11-26,Lafise,,61.8,64
2025-11-26,Promerica,,61.8,64
2025-11-26,Santa Cruz,,62.25,64
2025-11-27,Scotiabank,Dólar (US) Canales Digitales*,61.6,64
2025-11-27,Scotiabank,Dólar (US) Sucursales,61.6,64
2025-11-27,Banreservas,,61.5,63.5
2025-11-27,BHD,,61.8,64
2025-11-27,Banco Caribe,,62,63.8
2025-11-27,BDI,,62.25,64
2025-11-27,Vimenca,,62.449999999999996,64
2025-11-27,BLH,,,
2025-11-27,Ademi,,62,64
2025-11-27,Quezada,,62.5,63.7
2025-11-28,Scotiabank,Dólar (US) Canales Digitales*,61.6,64
2025-11-28,Scotiabank,Dólar (US) Sucursales,61.6,64
2025-11-28,Banreservas,,61.8,63.8
2025-11-28,BHD,,61.849999999999994,64.05
2025-11-28,Banco Caribe,,62,63.8
2025-11-28,BDI,,62.5,64
2025-11-28,Vimenca,,62.449999999999996,64.05
2025-11-28,BLH,,,
2025-11-28,Banesco,,61.8,64.05
2025-11-28,Ademi,,62,64
2025-11-28,Quezada,,62.7,63.9
2025-11-28,Lafise,,61.85,64.05
2025-11-28,Promerica,,61.8,64
2025-11-28,Santa Cruz,,62.3,64.05
2025-11-29,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-11-29,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-11-29,Banreservas,,61.8,63.8
2025-11-29,BHD,,61.849999999999994,64.05
2025-11-29,Banco Caribe,,62.5,64.05
2025-11-29,BDI,,62.6,64.05
2025-11-29,Vimenca,,62.65,64.05
2025-11-29,BLH,,,
2025-11-29,Banesco,,61.8,64.05
2025-11-29,Ademi,,62.5,64.05
2025-11-29,Quezada,,62.9,64.4
2025-11-29,Lafise,,61.85,64.05
2025-11-29,Promerica,,61.849999999999994,64.05
2025-11-29,Santa Cruz,,62.3,64.05
2025-11-30,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-11-30,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-11-30,Banreservas,,61.8,63.8
2025-11-30,BHD,,61.849999999999994,64.05
2025-11-30,Banco Caribe,,62.5,64.05
2025-11-30,BDI,,62.6,64.05
2025-11-30,Vimenca,,62.65,64.05
2025-11-30,BLH,,,
2025-11-30,Banesco,,61.8,64.05
2025-11-30,Ademi,,62.5,64.05
2025-11-30,Quezada,,62.9,64.4
2025-11-30,Lafise,,61.85,64.05
2025-11-30,Promerica,,61.849999999999994,64.05
2025-11-30,Santa Cruz,,62.3,64.05
2025-12-01,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.05
2025-12-01,Scotiabank,Dólar (US) Sucursales,61.65,64.05
2025-12-01,Banreservas,,61.8,63.8
2025-12-01,BHD,,61.849999999999994,64.05
2025-12-01,Banco Caribe,,62.5,64.05
2025-12-01,BDI,,62.6,64.05
2025-12-01,Vimenca,,62.65,64.05
2025-12-01,BLH,,,
2025-12-01,Banesco,,61.8,64.05
2025-12-01,Ademi,,62.5,64.05
2025-12-01,Quezada,,63,64.4
2025-12-01,Lafise,,61.85,64.05
2025-12-01,Promerica,,61.849999999999994,64.05
2025-12-01,Santa Cruz,,62.3,64.05
2025-12-02,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.25
2025-12-02,Scotiabank,Dólar (US) Sucursales,61.85,64.25
2025-12-02,Banreservas,,61.9,63.9
2025-12-02,BHD,,62.05,64.25
2025-12-02,Banco Caribe,,62.8,64.14999999999999
2025-12-02,BDI,,63,64.25
2025-12-02,Vimenca,,63,64.25
2025-12-02,BLH,,,
2025-12-02,Banesco,,62.1,64.25
2025-12-02,Ademi,,62.75,64.25
2025-12-02,Quezada,,63.1,64.4
2025-12-02,Lafise,,62.1,64.25
2025-12-02,Promerica,,62.15,64.25
2025-12-02,Santa Cruz,,63,64.25
2025-12-03,Scotiabank,Dólar (US) Canales Digitales*,62.05,64.45
2025-12-03,Scotiabank,Dólar (US) Sucursales,62.05,64.45
2025-12-03,Banreservas,,62.2,64.2
2025-12-03,BHD,,62.3,64.5
2025-12-03,Banco Caribe,,63.3,64.4
2025-12-03,BDI,,63.4,64.5
2025-12-03,Vimenca,,63.4,64.5
2025-12-03,BLH,,,
2025-12-03,Ademi,,62.75,64.25
2025-12-03,Quezada,,63.5,64.5
2025-12-04,Scotiabank,Dólar (US) Canales Digitales*,62.25,64.65
2025-12-04,Scotiabank,Dólar (US) Sucursales,62.25,64.65
2025-12-04,Banreservas,,62.6,64.6
2025-12-04,BHD,,62.449999999999996,64.64999999999999
2025-12-04,Banco Caribe,,63.6,64.6
2025-12-04,BDI,,63.5,64.6
2025-12-04,Vimenca,,63.5,64.64999999999999
2025-12-04,BLH,,,
2025-12-04,Banesco,,62.4,64.64999999999999
2025-12-04,Ademi,,63,64.5
2025-12-04,Quezada,,63.5,64.95
2025-12-04,Lafise,,62.5,64.65
2025-12-04,Promerica,,62.55,64.64999999999999
2025-12-04,Santa Cruz,,63.4,64.64999999999999
2025-12-05,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-05,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-05,Banreservas,,62.75,64.75
2025-12-05,BHD,,62.6,64.8
2025-12-05,Banco Caribe,,63.6,64.75
2025-12-05,BDI,,63.6,64.8
2025-12-05,Vimenca,,63.5,64.8
2025-12-05,BLH,,,
2025-12-05,Banesco,,62.5,64.8
2025-12-05,Ademi,,63.25,64.8
2025-12-05,Quezada,,63.75,64.95
2025-12-05,Lafise,,62.65,64.8
2025-12-05,Promerica,,62.7,64.8
2025-12-05,Santa Cruz,,63.55,64.8
2025-12-06,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-06,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-06,Banreservas,,62.55,64.55
2025-12-06,BHD,,62.6,64.8
2025-12-06,Banco Caribe,,63.6,64.75
2025-12-06,BDI,,63.25,64.8
2025-12-06,Vimenca,,63.5,64.8
2025-12-06,BLH,,,
2025-12-06,Banesco,,62.5,64.8
2025-12-06,Ademi,,63.25,64.8
2025-12-06,Quezada,,63.5,64.95
2025-12-06,Lafise,,62.65,64.8
2025-12-06,Promerica,,62.7,64.8
2025-12-06,Santa Cruz,,63.55,64.8
2025-12-07,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-07,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-07,Banreservas,,62.55,64.55
2025-12-07,BHD,,62.6,64.8
2025-12-07,Banco Caribe,,63.6,64.75
2025-12-07,BDI,,63.25,64.8
2025-12-07,Vimenca,,63.5,64.8
2025-12-07,BLH,,,
2025-12-07,Banesco,,62.5,64.8
2025-12-07,Ademi,,63.25,64.8
2025-12-07,Quezada,,63.5,64.95
2025-12-07,Lafise,,62.65,64.8
2025-12-07,Promerica,,62.7,64.8
2025-12-07,Santa Cruz,,63.55,64.8
2025-12-08,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-08,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-08,Banreservas,,62.55,64.55
2025-12-08,BHD,,62.6,64.8
2025-12-08,Banco Caribe,,63.6,64.75
2025-12-08,BDI,,63.25,64.8
2025-12-08,Vimenca,,63.5,64.8
2025-12-08,BLH,,,
2025-12-08,Banesco,,62.5,64.8
2025-12-08,Ademi,,63.25,64.8
2025-12-08,Quezada,,63.5,64.95
2025-12-08,Lafise,,62.65,64.8
2025-12-08,Promerica,,62.7,64.8
2025-12-08,Santa Cruz,,63.55,64.8
2025-12-09,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-09,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-09,Banreservas,,62.55,64.55
2025-12-09,BHD,,62.6,64.8
2025-12-09,Banco Caribe,,63.6,64.75
2025-12-09,BDI,,63.25,64.8
2025-12-09,Vimenca,,,
2025-12-09,BLH,,,
2025-12-09,Banesco,,62.5,64.8
2025-12-09,Ademi,,63.25,64.8
2025-12-09,Quezada,,63.3,64.6
2025-12-09,Lafise,,62.65,64.8
2025-12-09,Promerica,,62.7,64.8
2025-12-09,Santa Cruz,,63.55,64.8
2025-12-10,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-10,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-10,Banreservas,,62.55,64.55
2025-12-10,BHD,,62.6,64.8
2025-12-10,Banco Caribe,,63,64.75
2025-12-10,BDI,,63,64.8
2025-12-10,Vimenca,,,
2025-12-10,BLH,,,
2025-12-10,Banesco,,62.5,64.8
2025-12-10,Ademi,,63.25,64.8
2025-12-10,Quezada,,63.2,64.5
2025-12-10,Lafise,,62.65,64.8
2025-12-10,Promerica,,62.7,64.8
2025-12-10,Santa Cruz,,63.55,64.8
2025-12-11,Scotiabank,Dólar (US) Canales Digitales*,62.4,64.8
2025-12-11,Scotiabank,Dólar (US) Sucursales,62.4,64.8
2025-12-11,Banreservas,,62.55,64.55
2025-12-11,BHD,,62.4,64.6
2025-12-11,Banco Caribe,,63,64.55
2025-12-11,BDI,,63,64.8
2025-12-11,Vimenca,,,
2025-12-11,BLH,,,
2025-12-11,Banesco,,62.5,64.8
2025-12-11,Ademi,,62.8,64.64999999999999
2025-12-11,Quezada,,63.1,64.5
2025-12-11,Lafise,,62.65,64.8
2025-12-11,Promerica,,62.7,64.8
2025-12-11,Santa Cruz,,63,64.8
2025-12-12,Scotiabank,Dólar (US) Canales Digitales*,62.2,64.6
2025-12-12,Scotiabank,Dólar (US) Sucursales,62.2,64.6
2025-12-12,Banreservas,,62.3,64.3
2025-12-12,BHD,,62.4,64.6
2025-12-12,Banco Caribe,,62.5,64.25
2025-12-12,BDI,,63,64.6
2025-12-12,Vimenca,,,
2025-12-12,BLH,,,
2025-12-12,Banesco,,62.5,64.6
2025-12-12,Quezada,,63,64.2
2025-12-12,Lafise,,62.45,64.6
2025-12-12,Promerica,,62.5,64.6
2025-12-12,Santa Cruz,,63,64.6
2025-12-13,Scotiabank,Dólar (US) Canales Digitales*,62.2,64.6
2025-12-13,Scotiabank,Dólar (US) Sucursales,62.2,64.6
2025-12-13,Banreservas,,62,64
2025-12-13,BHD,,62.3,64.5
2025-12-13,Banco Caribe,,62,64
2025-12-13,BDI,,63,64.6
2025-12-13,Vimenca,,,
2025-12-13,BLH,,,
2025-12-13,Banesco,,62.5,64.6
2025-12-13,Quezada,,62.75,63.949999999999996
2025-12-13,Lafise,,62.35,64.5
2025-12-13,Promerica,,62.5,64.6
2025-12-13,Santa Cruz,,62.75,64.25
2025-12-14,Scotiabank,Dólar (US) Canales Digitales*,62.2,64.6
2025-12-14,Scotiabank,Dólar (US) Sucursales,62.2,64.6
2025-12-14,Banreservas,,62,64
2025-12-14,BHD,,62.3,64.5
